name,address,zipcode,price_low,price_high,layout,amenities,link,phone_number
"120 W 21st St Unit FL5-ID122, New York, NY 10011","120 W 21st St Unit FL5-ID122, New York, NY",10011,"$5,230","$5,230","1 Bed, 1 Bath, 607 sq ft",,https://www.apartments.com/120-w-21st-st-new-york-ny-unit-fl5-id122/c91d0qe/,(855) 905-4448
"10 Downing St Unit FL2-ID131, New York, NY 10014","10 Downing St Unit FL2-ID131, New York, NY",10014,"$6,310","$6,310","1 Bed, 1 Bath, 850 sq ft",,https://www.apartments.com/10-downing-st-new-york-ny-unit-fl2-id131/5mq9nzp/,(551) 261-7287
"227 E 59th St Unit FL5-ID579, New York, NY 10022","227 E 59th St Unit FL5-ID579, New York, NY",10022,"$3,700","$3,700","2 Beds, 1 Bath, 700 sq ft",,https://www.apartments.com/227-e-59th-st-new-york-ny-unit-fl5-id579/w2qw2ck/,(888) 513-5375
"311 W 50th St Unit FL6-ID614, New York, NY 10019","311 W 50th St Unit FL6-ID614, New York, NY",10019,"$3,700","$3,700","Studio, 1 Bath, 550 sq ft",,https://www.apartments.com/311-w-50th-st-new-york-ny-unit-fl6-id614/5bnbpcq/,(917) 508-5343
"146 Mulberry St Unit FL2-ID600, New York, NY 10013","146 Mulberry St Unit FL2-ID600, New York, NY",10013,"$4,600","$4,600","2 Beds, 1 Bath, 650 sq ft",,https://www.apartments.com/146-mulberry-st-new-york-ny-unit-fl2-id600/8sq7vk1/,(917) 508-5343
"1270 1st Ave Unit 5D, New York, NY 10065","1270 1st Ave Unit 5D, New York, NY",10065,"$2,995","$2,995","1 Bed, 1 Bath",,https://www.apartments.com/1270-first-avenue-new-york-ny-unit-5d/tvpxd4c/,(646) 784-3986
"529 W 151st St Unit 42, New York, NY 10031","529 W 151st St Unit 42, New York, NY",10031,"$2,900","$2,900","2 Beds, 1 Bath",,https://www.apartments.com/529-w-151st-st-new-york-ny-unit-42/1y2wjj6/,(347) 633-2768
"1 West St Unit FL27-ID667, New York, NY 10004","1 West St Unit FL27-ID667, New York, NY",10004,"$4,430","$4,430","1 Bed, 1 Bath, 842 sq ft",,https://www.apartments.com/1-west-st-new-york-ny-unit-fl27-id667/sz7zn74/,(917) 508-5343
"400 Chambers St Unit FL28-ID172, New York, NY 10282","400 Chambers St Unit FL28-ID172, New York, NY",10282,"$7,670","$7,670","2 Beds, 1.5 Baths, 805 sq ft",,https://www.apartments.com/400-chambers-st-new-york-ny-unit-fl28-id172/n341e6p/,(551) 214-0027
"18-20 Pine St, New York, NY 10005","18-20 Pine St, New York, NY",10005,"$12,000","$12,000","2 Beds, 2 Baths",,https://www.apartments.com/18-20-pine-st-new-york-ny/3t2v02d/,(212) 941-2588
"105 Duane St Unit FL20-ID183, New York, NY 10007","105 Duane St Unit FL20-ID183, New York, NY",10007,"$8,550","$8,550","2 Beds, 1 Bath, 820 sq ft",,https://www.apartments.com/105-duane-st-new-york-ny-unit-fl20-id183/yqzpctv/,(844) 556-1199
"53 Leroy St Unit FL2-ID806, New York, NY 10014","53 Leroy St Unit FL2-ID806, New York, NY",10014,"$5,450","$5,450","1 Bed, 1 Bath, 400 sq ft",,https://www.apartments.com/53-leroy-st-new-york-ny-unit-fl2-id806/kc748mc/,(917) 508-5343
"160 Riverside Blvd Unit FL10-ID832, New York, NY 10069","160 Riverside Blvd Unit FL10-ID832, New York, NY",10069,"$3,580","$3,580","1 Bed, 1 Bath, 634 sq ft",,https://www.apartments.com/160-riverside-blvd-new-york-ny-unit-fl10-id832/0sxe881/,(917) 508-5343
"521 W 48th St Unit 5E, New York, NY 10036","521 W 48th St Unit 5E, New York, NY",10036,"$5,250","$5,250","2 Beds, 1 Bath",,https://www.apartments.com/521-w-48th-st-new-york-ny-unit-5e/8z0gp53/,(973) 604-2509
"165 E 89th St Unit 2K, New York, NY 10128","165 E 89th St Unit 2K, New York, NY",10128,"$3,500","$3,500","Studio, 1 Bath",,https://www.apartments.com/165-e-89th-st-new-york-ny-unit-2k/qv9qr0z/,(551) 214-0967
"214 E 25th St Unit FL2-ID829, New York, NY 10010","214 E 25th St Unit FL2-ID829, New York, NY",10010,"$3,820","$3,820","1 Bed, 1 Bath, 450 sq ft",,https://www.apartments.com/214-e-25th-st-new-york-ny-unit-fl2-id829/5xdr2pm/,(917) 508-5343
"222 E 34th St Unit 918, New York, NY 10016","222 E 34th St Unit 918, New York, NY",10016,"$5,500","$5,500","1 Bed, 1 Bath",,https://www.apartments.com/222-e-34th-st-new-york-ny-unit-918/jdy6495/,(551) 345-5143
"189 W 89th St Unit 14H, New York, NY 10024","189 W 89th St Unit 14H, New York, NY",10024,"$5,250","$5,250","Studio, 1 Bath",,https://www.apartments.com/189-w-89th-st-new-york-ny-unit-14h/eny0xdm/,(973) 755-1900
"329 E 58th St Unit FL2-ID807, New York, NY 10022","329 E 58th St Unit FL2-ID807, New York, NY",10022,"$4,600","$4,600","2 Beds, 1 Bath, 650 sq ft",,https://www.apartments.com/329-e-58th-st-new-york-ny-unit-fl2-id807/z5mjf3z/,(917) 508-5343
"279 E 44th St Unit FL14-ID906, New York, NY 10017","279 E 44th St Unit FL14-ID906, New York, NY",10017,"$4,110","$4,110","1 Bed, 1 Bath, 650 sq ft",,https://www.apartments.com/279-e-44th-st-new-york-ny-unit-fl14-id906/g4rg43z/,(917) 508-5343
"225 E 63rd St Unit 1C, New York, NY 10065","225 E 63rd St Unit 1C, New York, NY",10065,"$5,800","$5,800","Studio, 1 Bath",,https://www.apartments.com/225-e-63rd-st-new-york-ny-unit-1c/4r1n04l/,(973) 528-7850
"341 E 117th St Unit 2, New York, NY 10035","341 E 117th St Unit 2, New York, NY",10035,"$5,000","$5,000","3 Beds, 2 Baths",,https://www.apartments.com/341-e-117th-st-new-york-ny-unit-2/gv5nvey/,(201) 885-6845
"300 W 47th St Unit 1, New York, NY 10036","300 W 47th St Unit 1, New York, NY",10036,"$9,900","$9,900","2 Beds, 2 Baths",,https://www.apartments.com/300-w-47th-st-new-york-ny-unit-1/v1peffe/,(201) 528-1243
"104 W 83rd St Unit 2A, New York, NY 10024","104 W 83rd St Unit 2A, New York, NY",10024,"$3,500","$3,500","1 Bed, 1 Bath",,https://www.apartments.com/104-w-83rd-st-new-york-ny-unit-2a/krwr1gc/,(212) 279-1289
"1501 Lexington Ave Unit FL4-ID1038, New York, NY 10029","1501 Lexington Ave Unit FL4-ID1038, New York, NY",10029,"$3,390","$3,390","Studio, 1 Bath, 500 sq ft",,https://www.apartments.com/1501-lexington-ave-new-york-ny-unit-fl4-id1038/cww8jwf/,(917) 508-5343
"273 W 10th St Unit FL4-ID1060, New York, NY 10014","273 W 10th St Unit FL4-ID1060, New York, NY",10014,"$5,870","$5,870","1 Bed, 1 Bath, 500 sq ft",,https://www.apartments.com/273-w-10th-st-new-york-ny-unit-fl4-id1060/60fzxzv/,(917) 508-5343
"101 E 10th St Unit FL9-ID858, New York, NY 10003","101 E 10th St Unit FL9-ID858, New York, NY",10003,"$4,400","$4,400","1 Bed, 1 Bath, 480 sq ft",,https://www.apartments.com/101-e-10th-st-new-york-ny-unit-fl9-id858/89fdw43/,(917) 508-5343
"952 5th Ave Unit FL6-ID1087, New York, NY 10075","952 5th Ave Unit FL6-ID1087, New York, NY",10075,"$4,240","$4,240","1 Bed, 1 Bath, 650 sq ft",,https://www.apartments.com/952-5th-ave-new-york-ny-unit-fl6-id1087/bn8r5x9/,(917) 508-5343
"250 E Houston St Unit FL7-ID179, New York, NY 10002","250 E Houston St Unit FL7-ID179, New York, NY",10002,"$4,920","$4,920","1 Bed, 1 Bath, 629 sq ft",,https://www.apartments.com/250-e-houston-st-new-york-ny-unit-fl7-id179/e425fhp/,(551) 203-9442
"311 W 50th St Unit FL6-ID228, New York, NY 10019","311 W 50th St Unit FL6-ID228, New York, NY",10019,"$3,750","$3,750","Studio, 1 Bath, 438 sq ft",,https://www.apartments.com/311-w-50th-st-new-york-ny-unit-fl6-id228/4brp00k/,(551) 203-9662
"50 Murray St Unit FL21-ID287, New York, NY 10007","50 Murray St Unit FL21-ID287, New York, NY",10007,"$3,980","$3,980","Studio, 1 Bath, 539 sq ft",,https://www.apartments.com/50-murray-st-new-york-ny-unit-fl21-id287/w9yp3hl/,(917) 508-5343
"200 E 82nd St Unit FL10-ID375, New York, NY 10028","200 E 82nd St Unit FL10-ID375, New York, NY",10028,"$5,210","$5,210","1 Bed, 1 Bath, 567 sq ft",,https://www.apartments.com/200-e-82nd-st-new-york-ny-unit-fl10-id375/8rr2273/,(855) 346-6269
"60 W 66th St Unit FL27-ID372, New York, NY 10023","60 W 66th St Unit FL27-ID372, New York, NY",10023,"$6,280","$6,280","1 Bed, 1 Bath, 525 sq ft",,https://www.apartments.com/60-w-66th-st-new-york-ny-unit-fl27-id372/6kq6lht/,(917) 508-5343
"730 Columbus Ave Unit FL16-ID599, New York, NY 10025","730 Columbus Ave Unit FL16-ID599, New York, NY",10025,"$4,690","$4,690","1 Bed, 1 Bath, 650 sq ft",,https://www.apartments.com/730-columbus-ave-new-york-ny-unit-fl16-id599/2trjqy8/,(646) 912-7250
"252 E 61st St Unit FL6-ID640, New York, NY 10065","252 E 61st St Unit FL6-ID640, New York, NY",10065,"$4,280","$4,280","Studio, 1 Bath, 600 sq ft",,https://www.apartments.com/252-e-61st-st-new-york-ny-unit-fl6-id640/fjkpkyr/,(551) 300-3238
"1 Union Square South Unit FL18-ID550, New York, NY 10003","1 Union Square South Unit FL18-ID550, New York, NY",10003,"$6,470","$6,470","1 Bed, 1 Bath, 725 sq ft",,https://www.apartments.com/1-union-square-south-new-york-ny-unit-fl18-id550/q5jed4y/,(917) 508-5343
"146 Mulberry St Unit FL3-ID727, New York, NY 10013","146 Mulberry St Unit FL3-ID727, New York, NY",10013,"$3,320","$3,320","1 Bed, 1 Bath, 530 sq ft",,https://www.apartments.com/146-mulberry-st-new-york-ny-unit-fl3-id727/vc9579d/,(917) 508-5343
"15 W 55th St Unit FL8-ID737, New York, NY 10019","15 W 55th St Unit FL8-ID737, New York, NY",10019,"$6,200","$6,200","2 Beds, 1 Bath, 750 sq ft",,https://www.apartments.com/15-w-55th-st-new-york-ny-unit-fl8-id737/tp7z8r8/,(855) 789-6876
"160 E 48th St Unit FL10-ID778, New York, NY 10017","160 E 48th St Unit FL10-ID778, New York, NY",10017,"$5,810","$5,810","1 Bed, 1.5 Baths, 667 sq ft",,https://www.apartments.com/160-e-48th-st-new-york-ny-unit-fl10-id778/9mdd696/,(917) 508-5343
"165 E 89th St Unit OA, New York, NY 10128","165 E 89th St Unit OA, New York, NY",10128,"$3,000","$3,000","1 Bed, 1 Bath",,https://www.apartments.com/165-e-89th-st-new-york-ny-unit-oa/dhdedel/,(212) 279-1289
"521 W 48th St Unit 7B, New York, NY 10036","521 W 48th St Unit 7B, New York, NY",10036,"$3,250","$3,250","Studio, 1 Bath",,https://www.apartments.com/521-w-48th-st-new-york-ny-unit-7b/fpq63rr/,(917) 540-6249
"248 Mott St Unit FL4-ID805, New York, NY 10012","248 Mott St Unit FL4-ID805, New York, NY",10012,"$4,500","$4,500","1 Bed, 1 Bath, 380 sq ft",,https://www.apartments.com/248-mott-st-new-york-ny-unit-fl4-id805/lnfbc0f/,(917) 508-5343
"433 W 53rd St Unit 33, New York, NY 10019","433 W 53rd St Unit 33, New York, NY",10019,"$4,000","$4,000","Studio, 1 Bath",,https://www.apartments.com/433-w-53rd-st-new-york-ny-unit-33/5fxfyhp/,(917) 938-7825
"30 Park Ave Unit 19B, New York, NY 10016","30 Park Ave Unit 19B, New York, NY",10016,"$8,500","$8,500","3 Beds, 2 Baths",,https://www.apartments.com/30-park-ave-new-york-ny-unit-19b/2sklq38/,(212) 279-1289
"145 Mulberry St Unit 2C, New York, NY 10013","145 Mulberry St Unit 2C, New York, NY",10013,"$5,000","$5,000","1 Bed, 1 Bath",,https://www.apartments.com/145-mulberry-st-new-york-ny-unit-2c/8jls740/,(833) 681-5392
"222 E 34th St Unit 1424, New York, NY 10016","222 E 34th St Unit 1424, New York, NY",10016,"$5,500","$5,500","1 Bed, 1 Bath",,https://www.apartments.com/222-e-34th-st-new-york-ny-unit-1424/pt5vtxs/,(201) 890-4318
"230 W 55th St Unit 14H, New York, NY 10019","230 W 55th St Unit 14H, New York, NY",10019,"$4,500","$4,500","Studio, 1 Bath",,https://www.apartments.com/230-w-55th-st-new-york-ny-unit-14h/nlc938p/,(973) 604-8904
"212 E 12th St Unit 5B, New York, NY 10003","212 E 12th St Unit 5B, New York, NY",10003,"$10,500","$10,500","3 Beds, 2 Baths",,https://www.apartments.com/212-e-12th-st-new-york-ny-unit-5b/ej89etp/,(201) 552-3936
"1 Arden St Unit 304, New York, NY 10040","1 Arden St Unit 304, New York, NY",10040,"$1,850","$1,850","Studio, 1 Bath, 350 sq ft",,https://www.apartments.com/1-arden-st-new-york-ny-unit-304/08l8kp1/,(646) 316-1904
"1590 Lexington Ave Unit 5, New York, NY 10029","1590 Lexington Ave Unit 5, New York, NY",10029,"$3,495","$3,495","2 Beds, 1 Bath",,https://www.apartments.com/1590-lexington-ave-new-york-ny-unit-5/78dt4xw/,(212) 279-1289
"212 W 91st St Unit FL7-ID900, New York, NY 10024","212 W 91st St Unit FL7-ID900, New York, NY",10024,"$4,480","$4,480","1 Bed, 1 Bath, 650 sq ft",,https://www.apartments.com/212-w-91st-st-new-york-ny-unit-fl7-id900/krx0649/,(917) 508-5343
"30 Waterside Plaza Unit FL32-ID980, New York, NY 10010","30 Waterside Plaza Unit FL32-ID980, New York, NY",10010,"$4,350","$4,350","1 Bed, 1 Bath, 672 sq ft",,https://www.apartments.com/30-waterside-plaza-new-york-ny-unit-fl32-id980/clp1d7d/,(917) 508-5343
"915 West End Ave Unit FL2-ID1020, New York, NY 10025","915 West End Ave Unit FL2-ID1020, New York, NY",10025,"$4,940","$4,940","1 Bed, 1 Bath, 679 sq ft",,https://www.apartments.com/915-west-end-ave-new-york-ny-unit-fl2-id1020/frdhl8r/,(917) 508-5343
"371 E 10th St Unit FL6-ID1044, New York, NY 10009","371 E 10th St Unit FL6-ID1044, New York, NY",10009,"$5,510","$5,510","2 Beds, 1 Bath, 680 sq ft",,https://www.apartments.com/371-e-10th-st-new-york-ny-unit-fl6-id1044/n33p6wm/,(866) 755-2106
"43 W 27th St Unit FL7-ID1055, New York, NY 10001","43 W 27th St Unit FL7-ID1055, New York, NY",10001,"$6,740","$6,740","2 Beds, 1 Bath, 740 sq ft",,https://www.apartments.com/43-w-27th-st-new-york-ny-unit-fl7-id1055/4c2xfpk/,(844) 508-2966
"469 Columbus Ave Unit 5F, New York, NY 10024","469 Columbus Ave Unit 5F, New York, NY",10024,"$6,500","$6,500","3 Beds, 1 Bath",,https://www.apartments.com/469-columbus-ave-new-york-ny-unit-5f/9pberj6/,(551) 213-4892
"35 Central Park N, New York, NY 10026","35 Central Park N, New York, NY",10026,"$4,500","$4,500","Studio, 1 Bath",,https://www.apartments.com/35-central-park-n-new-york-ny/ezf9cxq/,
"788 Columbus Ave Unit 9D, New York, NY 10025","788 Columbus Ave Unit 9D, New York, NY",10025,"$9,600","$9,600","3 Beds, 1 Bath",,https://www.apartments.com/788-columbus-ave-new-york-ny-unit-9d/dgkx3nj/,(212) 279-1289
"150 Chambers St Unit 4, New York, NY 10007","150 Chambers St Unit 4, New York, NY",10007,"$9,000","$9,000","4 Beds, 1 Bath",,https://www.apartments.com/150-chambers-st-new-york-ny-unit-4/gb1gylw/,(212) 279-1289
"7 W 82nd St Unit 3B, New York, NY 10024","7 W 82nd St Unit 3B, New York, NY",10024,"$4,500","$4,500","1 Bed, 1 Bath",,https://www.apartments.com/7-w-82nd-st-new-york-ny-unit-3b/75j3g7y/,(212) 279-1289
"113 E 122nd St, New York, NY 10035","113 E 122nd St, New York, NY",10035,"$4,000","$4,000","3 Beds, 2 Baths",,https://www.apartments.com/113-e-122nd-st-new-york-ny/xw8s4mq/,(646) 717-4516
"267 W 47th St Unit 46G, New York, NY 10036","267 W 47th St Unit 46G, New York, NY",10036,"$8,400","$8,400","2 Beds, 1 Bath",,https://www.apartments.com/267-w-47th-st-new-york-ny-unit-46g/v1btfse/,(551) 253-6894
"599 10th Ave Unit 32E, New York, NY 10036","599 10th Ave Unit 32E, New York, NY",10036,"$9,000","$9,000","2 Beds, 1 Bath",,https://www.apartments.com/599-10th-ave-new-york-ny-unit-32e/07kvh41/,(862) 256-7308
"327 E 75th St Unit 11, New York, NY 10021","327 E 75th St Unit 11, New York, NY",10021,"$6,600","$6,600","Studio, 1 Bath",,https://www.apartments.com/327-e-75th-st-new-york-ny-unit-11/yqx3kbs/,(551) 302-3262
"360 W 43rd St Unit APT S20E, New York, NY 10036","360 W 43rd St Unit APT S20E, New York, NY",10036,"$5,900","$5,900","2 Beds, 2 Baths",,https://www.apartments.com/360-w-43rd-st-new-york-ny-unit-apt-s20e/1thqw35/,(516) 587-0306
"420 E 54th St Unit FL15-ID1205, New York, NY 10022","420 E 54th St Unit FL15-ID1205, New York, NY",10022,"$7,280","$7,280","2 Beds, 2 Baths, 772 sq ft",,https://www.apartments.com/420-e-54th-st-new-york-ny-unit-fl15-id1205/dd85xmk/,(917) 508-5343
"64 W 108th St Unit 2E, New York, NY 10025","64 W 108th St Unit 2E, New York, NY",10025,"$3,100","$3,100","1 Bed, 1 Bath, 650 sq ft",,https://www.apartments.com/64-w-108th-st-new-york-ny-unit-2e/zby988x/,(914) 275-7690
"523 W 135th St Unit 4E, New York, NY 10031","523 W 135th St Unit 4E, New York, NY",10031,"$3,050","$3,050","2 Beds, 1 Bath, 583 sq ft",,https://www.apartments.com/523-w-135th-st-new-york-ny-unit-4e/mmg11vh/,(646) 872-5964
"414 E 120th St, New York, NY 10035","414 E 120th St, New York, NY",10035,"$2,995","$2,995","1 Bed, 1 Bath",,https://www.apartments.com/414-e-120th-st-new-york-ny/k2pdmb8/,(347) 446-0567
"165 Attorney St Unit 1B, New York, NY 10002","165 Attorney St Unit 1B, New York, NY",10002,"$4,600","$4,600","3 Beds, 1 Bath",,https://www.apartments.com/165-attorney-st-new-york-ny-unit-1b/msm5gwl/,(833) 557-1218
"360 W 34th St. Unit FL8-ID1309, New York, NY 10001","360 W 34th St. Unit FL8-ID1309, New York, NY",10001,"$5,280","$5,280","1 Bed, 1 Bath, 560 sq ft",,https://www.apartments.com/360-w-34th-st-new-york-ny-unit-fl8-id1309/rs4vx90/,(917) 508-5343
"63 Wall St Unit FL11-ID1344, New York, NY 10005","63 Wall St Unit FL11-ID1344, New York, NY",10005,"$4,270","$4,270","1 Bed, 1 Bath, 609 sq ft",,https://www.apartments.com/63-wall-st-new-york-ny-unit-fl11-id1344/l1sfn1g/,(917) 508-5343
"95 Perry St Unit FL5-ID1396, New York, NY 10014","95 Perry St Unit FL5-ID1396, New York, NY",10014,"$6,010","$6,010","1 Bed, 1 Bath, 450 sq ft",,https://www.apartments.com/95-perry-st-new-york-ny-unit-fl5-id1396/dl1fnll/,(917) 508-5343
"145 W 58th St Unit FL8-ID1415, New York, NY 10019","145 W 58th St Unit FL8-ID1415, New York, NY",10019,"$4,920","$4,920","1 Bed, 1 Bath, 875 sq ft",,https://www.apartments.com/145-w-58th-st-new-york-ny-unit-fl8-id1415/x9dsttn/,(917) 508-5343
"66 W 38th St, New York, NY 10018","66 W 38th St, New York, NY",10018,"$4,048","$4,048","1 Bed, 1 Bath",,https://www.apartments.com/66-w-38th-st-new-york-ny/1ecw685/,(973) 715-4179
"95 Horatio St, New York, NY 10014","95 Horatio St, New York, NY",10014,"$4,825","$4,825","1 Bed, 1 Bath",,https://www.apartments.com/95-horatio-st-new-york-ny/mjtlb1h/,
"635 W 42nd St Unit FL12-ID1433, New York, NY 10036","635 W 42nd St Unit FL12-ID1433, New York, NY",10036,"$5,250","$5,250","1 Bed, 1 Bath, 650 sq ft",,https://www.apartments.com/635-w-42nd-st-new-york-ny-unit-fl12-id1433/cbxk3be/,(917) 508-5343
"255 W 94th St Unit FL9-ID1443, New York, NY 10025","255 W 94th St Unit FL9-ID1443, New York, NY",10025,"$5,630","$5,630","1 Bed, 1 Bath, 550 sq ft",,https://www.apartments.com/255-w-94th-st-new-york-ny-unit-fl9-id1443/zc3x6lw/,(917) 508-5343
"121 W 136th St, New York, NY 10030","121 W 136th St, New York, NY",10030,"$8,500","$8,500","3 Beds, 4 Baths",,https://www.apartments.com/121-w-136th-st-new-york-ny/rm2s033/,(718) 406-6223
"555 W 23rd St Unit S6A, New York, NY 10011","555 W 23rd St Unit S6A, New York, NY",10011,"$3,700","$3,700","1 Bed, 1 Bath",,https://www.apartments.com/555-w-23rd-st-new-york-ny-unit-s6a/5t5kfdp/,(212) 235-7433
"600 W 178th St Unit 44, New York, NY 10033","600 W 178th St Unit 44, New York, NY",10033,"$3,900","$3,900","3 Beds, 1 Bath",,https://www.apartments.com/600-w-178th-st-new-york-ny-unit-44/dz77fwj/,(212) 279-1289
"488 7th Ave Unit FL4-ID1478, New York, NY 10018","488 7th Ave Unit FL4-ID1478, New York, NY",10018,"$3,980","$3,980","1 Bed, 1 Bath, 550 sq ft",,https://www.apartments.com/488-7th-ave-new-york-ny-unit-fl4-id1478/tswl3n8/,(917) 508-5343
"400 Chambers St Unit FL23-ID1485, New York, NY 10282","400 Chambers St Unit FL23-ID1485, New York, NY",10282,"$7,570","$7,570","2 Beds, 1.5 Baths, 801 sq ft",,https://www.apartments.com/400-chambers-st-new-york-ny-unit-fl23-id1485/3x7h2je/,(917) 508-5343
"515 9th Ave Unit APT 7C, New York, NY 10018","515 9th Ave Unit APT 7C, New York, NY",10018,"$4,700","$4,700","1 Bed, 1 Bath",,https://www.apartments.com/515-9th-ave-new-york-ny-unit-apt-7c/0e7jf52/,(919) 886-2488
"309 W 30th St Unit FL5-ID1503, New York, NY 10001","309 W 30th St Unit FL5-ID1503, New York, NY",10001,"$3,740","$3,740","Studio, 1 Bath, 425 sq ft",,https://www.apartments.com/309-w-30th-st-new-york-ny-unit-fl5-id1503/18yenp7/,(866) 619-9758
"617 W 147th St Unit 2R, New York, NY 10031","617 W 147th St Unit 2R, New York, NY",10031,"$2,200","$2,200","Studio, 1 Bath",,https://www.apartments.com/617-w-147th-st-new-york-ny-unit-2r/82wcjp2/,
"2100 2nd Ave Unit 11, New York, NY 10029","2100 2nd Ave Unit 11, New York, NY",10029,"$3,295","$3,295","2 Beds, 2 Baths",,https://www.apartments.com/2100-second-avenue-new-york-ny-unit-11/bfb63yb/,(212) 279-1289
"215 E 68th St Unit 18M, New York, NY 10065","215 E 68th St Unit 18M, New York, NY",10065,"$18,995","$18,995","3 Beds, 3 Baths, 2,124 sq ft",,https://www.apartments.com/215-e-68th-st-new-york-ny-unit-18m/z3rl50z/,
"641 5th Ave, New York, NY 10022","641 5th Ave, New York, NY",10022,"$9,400","$9,400","1 Bed, 2 Baths",,https://www.apartments.com/641-5th-ave-new-york-ny/e8rvqhm/,(917) 446-0205
"219 E 23rd St Unit 12, New York, NY 10010","219 E 23rd St Unit 12, New York, NY",10010,"$3,250","$3,250","Studio, 1 Bath",,https://www.apartments.com/219-e-23rd-st-new-york-ny-unit-12/wrpg4jk/,(212) 279-1289
"945 5th Ave Unit 19D, New York, NY 10021","945 5th Ave Unit 19D, New York, NY",10021,"$17,999","$17,999","2 Beds, 2 Baths, 1,354 sq ft",,https://www.apartments.com/945-5th-ave-new-york-ny-unit-19d/fx6k0lv/,
